#Steps ,and Temp, are followed by (rej, acc) for each MC Move.
#(nStep, T) TRANS CLSTER SM_CLSTER FACE LOCAL DBPVT PIVOT BR_ROT
142500000	1.30	189873	433505	570022	53418	618488	4315	311697	537	0	0	123637	1211	17327	44742	998	5259	0	0	111783	13188	0	0	
145000000	1.30	190897	432370	569155	53556	619417	4247	311456	506	0	0	123896	1088	17657	44388	967	5291	0	0	112017	13092	0	0	
147500000	1.30	189741	434295	569512	53050	619708	4272	311661	499	0	0	123192	1166	17248	44765	1017	5345	0	0	111477	13051	0	0	
150000000	1.30	189614	433016	569532	53476	619463	4210	311094	513	0	0	124230	1093	17488	44959	1068	5087	0	0	112303	12854	0	0	
152500000	1.30	188875	433602	569468	53700	619584	4246	311855	568	0	0	123154	1418	16800	45900	1105	5223	0	0	111284	13218	0	0	
155000000	1.30	190043	431810	570269	53272	620570	4422	310768	535	0	0	123622	1097	17008	45664	1215	5017	0	0	111649	13039	0	0	
157500000	1.30	189043	433518	570329	53495	618777	4197	311470	550	0	0	123993	975	16361	46025	1320	4916	0	0	111908	13123	0	0	
160000000	1.30	189562	432668	571365	53792	618732	4330	311361	528	0	0	123962	934	16054	45950	1387	4854	0	0	111632	12889	0	0	
162500000	1.30	188977	433873	568793	53961	619659	4392	311698	525	0	0	123727	1199	16442	45651	1362	4874	0	0	111684	13183	0	0	
165000000	1.30	188561	433754	570201	54246	619456	4238	310941	590	0	0	122855	1779	16577	45657	1523	4779	0	0	111293	13550	0	0	
167500000	1.30	189684	434344	568172	54155	619033	4208	312389	486	0	0	123246	1718	16110	46139	1588	4625	0	0	110925	13178	0	0	
170000000	1.30	189632	433602	569534	53807	619282	4241	311194	520	0	0	123697	1498	16720	45752	1289	4920	0	0	111105	13206	0	0	
172500000	1.30	189539	433854	570481	53517	619873	4326	310874	544	0	0	122683	1608	17022	45302	1377	4859	0	0	110905	13236	0	0	
175000000	1.30	191226	432530	570165	53068	620068	4374	310658	516	0	0	123025	1230	17237	45263	1337	4913	0	0	111287	13103	0	0	
177500000	1.30	189968	433187	571029	53864	619135	4108	310950	495	0	0	123168	1238	16686	45201	1485	4677	0	0	111564	13245	0	0	
180000000	1.30	191085	432578	569533	53912	620331	4288	310636	576	0	0	122908	1294	17125	45078	1419	4956	0	0	111057	13224	0	0	
182500000	1.30	189515	432852	570457	52995	619107	4360	311204	519	0	0	123930	1038	16785	45769	1625	4572	0	0	112118	13154	0	0	
185000000	1.30	188987	433609	570568	53103	619530	4172	311807	468	0	0	123558	1107	16787	45511	1355	4831	0	0	111553	13054	0	0	
187500000	1.30	189345	433203	570719	53840	619708	4459	310353	604	0	0	123202	1606	17161	45486	1380	4930	0	0	110765	13239	0	0	
190000000	1.30	189616	432938	569978	53766	619315	4159	311142	554	0	0	123615	1633	17598	45183	1240	5095	0	0	111089	13079	0	0	
192500000	1.30	189426	433155	570105	53466	619771	4350	311027	528	0	0	123335	1464	17408	45040	1164	5055	0	0	111524	13182	0	0	
195000000	1.30	188953	434410	570380	52971	619065	4217	311451	505	0	0	123774	1303	17473	44789	1069	5157	0	0	111534	12949	0	0	
197500000	1.30	189057	433332	569986	53839	618975	4254	311958	508	0	0	124008	1051	16657	45538	1049	5187	0	0	111565	13036	0	0	
200000000	1.30	189633	433186	569839	53610	619081	4164	311474	545	0	0	123820	1220	17103	45391	1156	5179	0	0	111495	13104	0	0	
